subID,stimFile,stimType,valenceRating,arousalRating
2,W/14a01Wc.wav,sounds,29,75
2,nu/dav_walk_nu_1_fin.mp4,videos,49,20
2,F/03a07Fb.wav,sounds,74,74
2,sa/kat_walk_sa_2_fin.mp4,videos,27,12
2,L/13b01Ld.wav,sounds,54,26
2,T/11a02Tc.wav,sounds,12,24
2,ha/ale_walk_ha_1_fin.mp4,videos,74,67
2,an/ele_walk_an_2_fin.mp4,videos,69,73
2,T/10b03Tb.wav,sounds,40,20
2,A/12b02Ad.wav,sounds,18,71
2,L/11b01Lb.wav,sounds,57,34
2,F/13b09Fc.wav,sounds,66,83
2,sa/ros_walk_sa_1_fin.mp4,videos,20,40
2,ha/boo_walk_ha_2_fin.mp4,videos,72,96
2,E/16b01Eb.wav,sounds,60,59
2,N/03b10Nc.wav,sounds,63,49
2,nu/jua_walk_nu_1_fin.mp4,videos,6,5
2,W/09a05Wb.wav,sounds,21,86
2,N/13b01Nc.wav,sounds,58,51
2,L/13b03Lb.wav,sounds,51,29
2,W/16b01Wa.wav,sounds,45,53
2,nu/emm_walk_nu_2_fin.mp4,videos,50,58
2,E/16b01Eb.wav,sounds,60,63
2,F/16a07Fb.wav,sounds,74,86
2,T/14b09Td.wav,sounds,10,16
2,ha/mar_walk_ha_1_fin.mp4,videos,50,65
2,A/12a07Ac.wav,sounds,34,75
2,sa/boo_walk_sa_1_fin.mp4,videos,53,79
2,an/gra_walk_an_1_fin.mp4,videos,43,53
3,N/08b01Na.wav,sounds,62,57
3,W/09a05Wb.wav,sounds,25,75
3,F/12a01Fb.wav,sounds,50,59
3,sa/ian_walk_sa_1_fin.mp4,videos,40,36
3,E/13b01Ec.wav,sounds,30,24
3,T/16b01Tb.wav,sounds,16,17
3,L/14a07Lc.wav,sounds,43,30
3,ha/jan_walk_ha_2_fin.mp4,videos,70,70
3,an/chr_walk_an_1_fin.mp4,videos,25,74
3,nu/bar_walk_nu_2_fin.mp4,videos,40,45
3,A/15a07Ac.wav,sounds,44,55
3,ha/dav_walk_ha_2_fin.mp4,videos,59,50
3,sa/ros_walk_sa_2_fin.mp4,videos,29,15
3,W/11b03Wb.wav,sounds,38,71
